Sci/Tech|"The Republican National Convention has more than 40,000 miles of cabling to operate high speed computer systems, telephone lines and live television broadcasts."
Business|"The nation's labor markets sputtered again last month as job growth, which surged in October, reverted to the lackluster pace that has marked the recovery for much of the year."
Business|" Yellow Roadway Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=YELL.O target=/stocks/quickinfo/fullquote""&gt;YELL.O&lt;/A&gt; on  Tuesday raised its third quarter earnings outlook, citing a  more disciplined pricing climate and better than expected  ""operating efficiencies."""
Sports|Wayne Rooney scored twice to keep alive Manchester United #39;s fading hopes of winning the Premiership. Alan Shearer and Patrick Kluivert went close for Newcastle before Rooney volleyed home Darren Fletcher #39;s cross.
World|" The United Nations special envoy to Iraq met with US Deputy Secretary of Defense Richard Armitage Friday to discuss Iraqs January elections, the State Department said."
World|"Just after escaping an attempt to kill him on Wednesday, he said an Iraqi court had dropped charges that could have put him in jail."
World|"  Susilo Bambang Yudhoyono was declared Indonesia #39;s next president today and now faces the tough task of rebuilding a country plagued by attacks from al Qaida linked terrorists, separatist conflicts and an economy still reeling from "
Business|France was selling almost half its stake in Air France KLM on Thursday as part of a wider deal which could see its remaining stake cut to below 20 and give staff shares in return for pay cuts.
Sports| The Florida Marlins found an appropriately wild end for their weird stay in Chicago.
World|At least two people have been killed and 18 others injured in an explosion at a concert by an Indian Bollywood star in Colombo. Police said a hand-grenade ripped through the front stands as Shahrukh Khan ended his performance on Saturday.
Sci/Tech|Inuit living in Canada can finally have their say on the web as their native tongue is offered online.
World|"Serbia's Orthodox Church files a lawsuit accusing the UK, France, Germany and Italy of failing to protect churches in Kosovo."
Sci/Tech| Users can now access search engine from their cell phones.
World|"With his inauguration to a five-year term a month away, the US-backed Karzai already is under pressure to ditch his coalition with powerful warlords and tackle a booming narcotics industry that has become a major economic force in one of the world #39;s "
Sci/Tech|"While taking a back seat to software and security efforts, hardware is still a big time concern according to our survey. Organizations are taking the opportunity to consolidate their environments as they replace "
Sci/Tech|"In an effort to educate the nation's neediest children on nutrition, a new project uses the familiar medium of video games to broadcast its message. The Fantastic Food Challenge, a package of four computer games, is designed to teach people who get nutrition aid such as federal food stamps how to make better use of their food."
World|ANKARA: Turkey #39;s bid for membership of the European Union is back on track after the parliament passed far-reaching penal code reforms designed to improve the Muslim nation #39;s human rights record.
Sports|"BROOKLINE -- There was some fine football played at Parsons Field yesterday, as the University of Massachusetts defeated Northeastern, 26-22. UMass junior running back Steve Baylark took over the game in the second half, finishing with 181 yards and a touchdown on 29 carries, as he went over 1,000 yards for the second straight year. And NU senior linebacker Liam ..."
Sports|"EAST RUTHERFORD, NJ Jerry Stackhouse scored a season-high 28 points to lead the Dallas Mavericks to a 94-to-78 victory over the New Jersey Nets."
World|"Defence lawyers for seven descendants of the 18th-century Bounty mutineers accused of sexual assault on remote Pitcairn Island moved to halt the trials of the men today, claiming judicial bias."
Sci/Tech|"On 9 November 2004, the FCC declared that VoIP services such as Vonage Holdings #39; DigitalVoice are not subject to traditional state public utility regulation, and that the FCC alone has jurisdiction here."
Business|"British health authorities on Tuesday suspended the manufacturing license of flu vaccine maker Chiron Corp., a major supplier to the United States."
World|" European Union foreign ministers called Monday for the United Nations to ""immediately investigate"" whether atrocities in Sudan's Darfur region constitute genocide, highlighting growing impatience with the Sudanese government for failing to end the conflict."
World|" A small package bomb exploded outside the  Indonesian embassy in Paris before dawn Friday, slightly  injuring 10 people and shattering nearby windows, but officials  said they had no leads about the motive."
World|"  Newly armed with Yasser Arafat's medical dossier, his nephew pinned blame on Israel for the late Palestinian leader's death and refused yesterday to squelch rumors of poisoning    although he acknowledged that doctors found no known poisons."
Business|" Members of corporate boards act as independent professionals, not employees, and this should be reflected in the taxation of their fees, a group representing directors says."
Sci/Tech|"California geneticists have created a  quot;marathon mouse quot; that can run twice as far nongenetically altered mice, and eat ravenously without growing fat."
Business|"Power is returning to many residents in the Bay Area this morning with all outages expected to end by 1 pm today, a Pacific Gas and Electric Co."
World|"Israeli gunfire left a 6-year-old girl dead Friday in the Kahn Younis refugee camp in the southern Gaza Strip, Palestinian medics said."
Sports|Arsene Wenger was predictably fuming at referee Mike Riley following the  #39;homer #39; referees incredible decisions at Old Trafford.
Business|"Toyota Motor Corp. #39;s shares fell for a second day, after the world #39;s second-biggest automaker had an unexpected quarterly profit drop."
Sci/Tech|" Humans are not the only creatures with an internal biological clock. Fruit flies have two, which separately control morning and evening activity, scientists said Wednesday."
Sports|"  Kelly Holcomb's return to the lineup provided a lift to the Browns' punchless offense, and Cleveland surprised the Houston Texans with a thoroughly dominating effort in a 22 14 victory yesterday, breaking a nine game losing streak."
Business|"Top managers at Microsoft told employees to destroy evidence contained in old e-mail during 2000, even as the company faced several antitrust lawsuits at the time, court documents filed by Burst."
Business|"Dressed in jeans and a white shirt, the men #39;s all-around champion in Athens appeared relaxed as he helped promote a 14-city gymnastics exhibition tour that kicks off at the Mohegan Sun Casino on Tuesday."
World|France and the United States on Wednesday began evacuating thousands of foreigners trapped for days by violent attacks targeting French civilians and troops in this West African nation.
Sci/Tech|"Microsoft is now burning disks of Live Communication Server 2005. The real-time communications product should be broadly available December 1, the company said Monday."
Sports|Redskins wide receiver Darnerien McCants is happy to be back on the active roster and contributing again.
World|Two lifts at the world's tallest building in Taipei have been declared the fastest on the planet.
Business|"AT amp;T Corp. swung to a third-quarter loss of \$7.12 billion after recording huge charges related to the company #39;s retreat from traditional telephone services, which has included at least 7,500 more job cuts "
Business|" U.S. stocks fell on Thursday,  pressured by record oil prices, disappointing September sales  from retailers and a drop in drug stocks."
Sci/Tech|"  Riding like the tip of a spear on its modified Pegasus booster rocket, NASA's third X 43A hypersonic scramjet research vehicle took to the skies today for a captive carry flight, remaining attached to its B 52B mothership aircraft.     Serving as a final in flight check out of the research vehicle and booster rocket combination prior to the actual launch and free flight, the successful mission paves the way for launch day, tentatively scheduled for later this Fall..."
Sports| The swimming judge who disqualified gold medal winner Aaron Peirsol at the Athens Olympics is standing by his claim that the American backstroker broke the rules. 
World|Selami Aydin #39;s words will comfort many Dutch people if opinion polls are to be believed.  quot;I #39;m thinking of going back to Turkey.
Sports|"Congratulations to Linda Cropp and her fellow DC council members who voted with her Tuesday night. By insisting that private funding be included for a new baseball stadium in Washington, they did the right thing."
World|Nepal has appealed to the Iraqi government for help in securing the release of 13 Nepalese hostages.
World|"French President Jacques Chirac, on a state visit to China, launch the  quot;Year of France in China quot; yesterday in Beijing. He arrived in China from Singapore where he stopped over on his trip, dubbed his continuing  quot;30-year liaison with Asia."
World|"Iraqi interim Prime Minister Ayad Allawi said Sunday that he was getting closer to authorizing major military action against insurgents in the restive city of Falluja, in Anbar province west of Baghdad."
Sports|"If there is a poster boy for promoter Don King #39;s heavyweight carnival at Madison Square Garden tomorrow night, it is Kali Meehan."
Sci/Tech|"With the countdown at T-minus five days and counting, SpaceDev founder Jim Benson says his small Poway company is ready to usher in a new era in space exploration."
Sports|" The Mets fell 2 1 in 10 innings to the Chicago Cubs at Shea Stadium on Friday night. Mets starter Kris Benson allowed just one run on four hits, striking out seven and walking one."
Sci/Tech|"World News: Washington, Dec 10 : A National Academies #39; panel has ruled out sending a robotic mission to mend the Hubble Space Telescope, citing fears that a robot might crash into Hubble instead of fixing it."
World|  An early morning attack north of Baghdad has killed or wounded more than 100 Iraqis. Police and National Guard officers say six mortar rounds fell on National Guard offices in a town about 25 miles from the Iraqi capital.
Sports|" At his worst, Allen Iverson has been seen as selfish and sullen; contentious and contradictory, a magnet for trouble away from the court."
Business| Royal Dutch/Shell Group agreed on  Tuesday to finalized settlements with U.S. and UK regulators  which will cost the oil giant  $150.7 million over its  mis statement of proven oil reserves.
World|"Dozens of oil scoopers had died in an oil pipeline explosion on the outskirts of Lagos, Nigeria #39;s largest city, police and witnesses said on Friday."
Business|"president and CBS Chairman Leslie Moonves officially whacked the head of the media conglom #39;s television studio yesterday, and divvied up the job among loyal CBS staffers."
Sports|"Donofrio may not win very often on the LPGA Tour (this was just her second career win), but the manner in which she held several of the game #39;s leading players at bay in the final round of the Tournament of Champions in Alabama, suggests that "
World|"ISLAMABAD, OCTOBER 1: A suicide bomber blew himself up inside a Shiite mosque packed with worshippers during Friday prayers killing at least 30 people and injuring 70 others in Sialkot, Pakistan."
Sci/Tech|FedEx said today that it will use software from Opsware Inc. to help it make the most of its IT resources.
World|" In a last minute flurry of accusations before their final debate, John Kerry tried to tie President Bush to record oil prices while the president charged that his Democratic opponent has totally misunderstood the war on terror."
Business|"Michael Eisner announced plans yesterday to step down as chief executive of Walt Disney in 2006, ending a tenure of more than 20 years in which he has left an indelible mark on one of the best-known brands in the world."
World|Al Jazeera television has aired footage of the British-Iraqi woman working as the head of Care International in Iraq who was kidnapped earlier on Tuesday.
Sports|"The Red Sox will either complete an amazing comeback as the first team to rebound from a 3-0 deficit in postseason history, or the Yankees will stop them."
Sports|ARSENE WENGER last night breathed a huge sigh of relief as Arsenal blitzed Rosenborg to storm into the Champions League #39;s second phase.
World| Egyptian President Hosni Mubarak met with his Nigerian counterpart Olusegun Obasanjo for talks that focused on enhancing bilateral ties and the various conflicts troubling the African continent.
World|EU defense ministers will sign off today on plans to establish battle groups of troops poised for instant action in a significant move toward a European army.
World|Four ex-Gurkhas working for a London-based security firm have been killed in an attack in Baghdad. The Foreign Office confirmed the Nepalese men were all former members of the famous Gurkhas but could give no further details of the attack.
World|" OTTAWA (CP)   The premiers went for Sunday dinner at Prime Minister Paul Martin's but his offer of billions more for health care left them confused, frustrated, and hungry for more."
Sci/Tech|"\\I've never seen a solid explanation of why Lucene always prefers shorter\documents rather than longer documents.  This seems like a *major* problem but\I've never seen it addressed.\\For example lets assume you have 3 documents:\\Document 1.txt contains\\""foo""\\Document 2.txt contains\\""foo foo""\\Document 3.txt contains\\""foo foo foo""\"
Sci/Tech|See why scientists are adopting Apple technology when they need the power of high-perfomrance computing. Aug 27
Sci/Tech|"According ZDNet #39;s survey of IT professionals in August, application development is the last priority, but nonetheless an important one."
Sci/Tech|"Penn State, Cornell University among those offering paid download services to students."
Sci/Tech|"Have you ever gone online to get driving directions, only to leave the printout behind? Have you made movie plans, but forgot to jot down the show times? Or do you simply need an easy way to feed phone numbers to your cell phone? A trio of entrepreneurs believe they have a solution."
World|Burma's military has cancelled talks with the Karen rebel group just days after dismissing the prime minister.
Business|"Disney directors said they would hire an executive search firm immediately and name a successor by June to replace Michael D. Eisner, the current chief executive."
Sci/Tech|"Microsoft #39;s MSN division is planning to make an announcement today related to online-search technology, giving rise to expectations that the company will begin offering its own Internet search engine tomorrow."
Business|"Washington, Dec. 18. (PTI):The growth rate of United States will slow down a little bit next year though the general economic conditions  quot;look very sound, quot; Bush #39;s economic advisers have warned."
Sports|"Tottenham striker Jermain Defoe wants former West Ham team-mate Joe Cole to join him at White Hart Lane. Cole, who has been a peripheral figure at Chelsea since the start of the season, is reportedly ready "
Sports| The Detroit Tigers continue their three game series with the Cleveland Indians in tonight #39;s rubber match at Comerica Park.
Business|  The price of oil settled above  $50 US a barrel for the first time yesterday amid concerns over tight supplies globally and hurricane related production problems in the Gulf of Mexico.
Sci/Tech|"An idea to make it easier to purchase a house, and another idea to make it easier to pay rent."
Business|"Financial news and information provider Reuters Group PLC plans to make Bangalore its biggest worldwide employment center in order to become more competitive, executives said Thursday."
Sports|"Tennessee Titans cornerback Michael Waddell (36) intercepts a pass intended for Kansas City Chiefs wide receiver Eddie Kennison (87) in the second quarter Monday, Dec. 13, 2004 in Nashville, Tenn."
World| Swedish poets have broadcast their work into outer space by radio to give alien life forms    if they exist    a taste of earthling literature.
Business|" The dollar regained some ground against  the yen on Friday, moving away from four month lows hit the  previous day, as the market remained reluctant to push the U.S.  currency below the closely watched 107 yen mark."
Sports|" Frank Gore scored on an 18 yard  touchdown run in overtime, as No. 5 Miami Florida outlasted  fourth ranked and arch rival Florida State, 16 10, at the  Orange Bowl in the season opener for both teams."
World| Three former spymasters told senators Monday that creating a new national intelligence director would be worthless without giving that person authority over the budgets of the nation's spy agencies.
Sci/Tech|"  Maxime A. Faget, a pioneering NASA engineer who designed the original spacecraft for Project Mercury and whose work helped create every human spacecraft the agency has launched since, has died."
Sci/Tech|The media frenzy over the Google I.P.O. is a perfect example of the disproportionate amount of attention the technology sector receives.
World|"President Bush #39;s electoral victory was greeted internationally on Wednesday with a mixture of praise, disappointment and pragmatic resignation as world leaders jostled "
Business|"Federal prosecutors and the Securities and Exchange Commission are investigating Merck  amp; Co. in connection with Vioxx, the painkiller that was pulled from the market in September "
Sports|"Russia will meet defending champion France in the Fed Cup final after they both achieved 5-0 sweeps of Austria and Spain, respectively, in the semifinals on Thursday."
Sports|They did what no high school football team in the last 12 years had been able to do. It was the little-known Bellevue (Wash.) Wolverines that ended the greatest streak in high school sports 
Sports|Justin Langer scored his third career double Test century as Australia continued to pile on the runs in the second Test against New Zealand.
Sci/Tech|"The cluster of 20 computers working as one will be used to speed up spacecraft design, environmental prediction and other research."
Sci/Tech| The man who found the remains of the ocean liner Titanic nearly two decades ago has returned to the site and is lamenting the damage done by visitors and souvenir hunters.
Business|" Drugmaker Pfizer said Friday that its Bextra drug, seen as an alternative to Merck #39;s Vioxx arthritis medication, may raise heart risk in high risk bypass surgery patients."
Business|"Microsoft Corp. said its fiscal first-quarter earnings rose 11 percent, beating analysts #39; expectations, as the company benefited from stronger-than-expected computer and server shipments."
Sci/Tech| Thai scientists began an investigation Monday into what some conservationists believe could be the world's biggest case of ape smuggling    nearly 100 orangutan found in a Bangkok amusement park.
Sci/Tech|"SAN MATEO, Calif.  amp; PLANO, Texas --(Business Wire)-- Aug. 23, 2004 -- Partnership to Create New Opportunities for Business Process Outsourcing Marketplace, with EDS as Charter Member."
Business|" U.S. Treasury debt was down a sliver  on Monday, but four straight days of selling appeared to be  sputtering out as investors awaited key events like a speech  from the Fed chairman and the crucial September jobs report."
Business|" U.S. investors, spooked early on Thursday by fears that China's first interest rate hike in nearly a decade would cool the country's booming economy, recovered their nerve in midday trading on the view that any threat to American manufacturers would be short lived."
World|"Agreements concerning significant issues, which were reached as a consensus between Ankara and Moscow during the historical visit of Russian President Vladimir Putin last week, will be left until after the December 17 Summit in order to avoid reactions."
World|"Yasser Arafat #39;s last days on earth, a subject of intense interest throughout much of the world, have evoked mixed emotions in the country that was his life #39;s obsession: Israel."
World|" Hamas threatened revenge after an Israeli helicopter blew up a car on a busy Gaza City street, killing a Hamas militant who was involved in making and firing rockets at Israeli towns.    Six bystanders were wounded, two of them seriously, hospital officials said..."
Sports|"Deportivo Coruna need a miracle to make the Champions League knockout stage after Wednesday #39;s 1-0 home defeat by Liverpool, the club #39;s president said Thursday."
Sci/Tech|"By MIKE CORDER    SYDNEY, Australia (AP) -- The distributor of file-swapping giant Kazaa on Friday welcomed a U.S. court's ruling that two of its rivals are not legally liable for the songs, movies and other copyright works shared online by their users..."
Sci/Tech|"Amphibians such as leopard frogs and salamanders are threatened with extinction as their homes dry up and a new disease spreads, possibly as a result of global warming, according to a new study in Science magazine."
Sports|"The Miami Dolphins, who are off to their worst start at 0-5 since their inaugural season in 1966, may be without quarterbacks Jay Fiedler and AJ Feeley when they play the Buffalo Bills this weekend."
Sports|The Scottish Football Association have confirmed their interest in staging Euro 2008 if UEFA are not satisfied with the preparations being made by Austria and Switzerland.
Business|" U.S. stocks fell on Wednesday after a  profit warning from Coca Cola Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=KO.N target=/stocks/quickinfo/fullquote""&gt;KO.N&lt;/A&gt; stoked fears about  corporate profits and a downgrade of the technology sector by  investment bank Goldman Sachs weighed on markets."
World|" Winless no more, the Kansas City Chiefs rendered the Baltimore Ravens defenseless with an almost unimaginable display of ball control and patience.    Priest Holmes ran for 133 yards and two touchdowns, and the Chiefs wore down the highly touted Baltimore defense in a 27 24 victory Monday night..."
Sports|"STATESBORO, Ga. -- The University of New Hampshire went down to Georgia and stole a playoff game from Georgia Southern."
Sci/Tech|"Port25 has released a new version of its PowerMTA, geared to address E-mail-authentication specs and accreditation services. By Thomas Claburn."
Business|COLES Myer was weighing up its options last night as the ding-dong auction for pubs group Australian Leisure  amp; Hospitality got dirty.
Sci/Tech|" Global warming is melting Ecuador's cherished mountain glaciers and could cause several of them to disappear over the next two decades, Ecuadorean and French scientists said on Wednesday."
Sci/Tech|IBM will supply Florida International University with hardware and software so the university can do research on how technology can be used to better protect patient privacy and reduce waiting room time.
Sports|Arsenal striker Thierry Henry insisted there must be an end product to the Gunners #39; record-breaking run. As Arsenal equalled Nottingham Forest #39;s 42-game unbeaten League run Henry said:  quot;Even on the pitch we didn #39;t realise what we had done.
World| A U.S. Army tank company commander accused of murdering a man in Iraq went before a military court Wednesday for a fresh round of hearings to determine whether he should be court martialed.
Business|Apollo Group is hoping that it can continue to earn the grade in a sector that was once hot for teacher.
Business|" Nortel Networks Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=NT.TO target=/stocks/quickinfo/fullquote""&gt;NT.TO&lt;/A&gt; &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=NT.TO target=/stocks/quickinfo/fullquote""&gt;NT.TO&lt;/A&gt;  posted long awaited preliminary results for the first half of  2004 on Thursday, estimating first and second quarter earnings  between nil and 1 cent per share."
World|"FREEPORT, Bahamas -- At the back of the steel warehouse, pharmacists in lab coats are fetching bottles of prescription drugs from dimly lit shelves. They bear labels in French, Spanish, and Italian. Some come from New Zealand, 8,225 miles away."
World|"South Korea acknowledged today that it conducted a plutonium-based nuclear experiment more than 20 years ago, shortly after it admitted to scientific tests involving uranium."
World| U.S. forces battled insurgents around the rebel stronghold of Fallujah on Sunday after two American soldiers died when their helicopters crashed south of Baghdad...
World|"RANGOON, BURMA - Burma #39;s military government has reportedly released a number of political prisoners as part of a wide-ranging amnesty for thousands of prisoners it said were improperly detained."
Sports|"Chris Leak threw for a career-high 322 yards and three touchdowns, and No. 16 Florida held off another late rally to beat Arkansas."
World|" The government is committed to economic growth of 7 8 percent each year over the next decade on the back higher industrial and agricultural growth, Prime Minister Manmohan Singh said on Tuesday."
World|"The agency that owned the World Trade Centre says it will file a lawsuit against Saudi Arabia for damages it suffered on September 11, 2001, noting 84 of its employees were killed in the air attacks that toppled the twin towers."
Sports|" Peyton Manning threw four  touchdown passes and Edgerrin James ran for 204 yards with a  score, as the Indianapolis Colts rolled to a 41 10 victory over  the Chicago Bears at Soldier Field."
World|"The United States on Tuesday praised the efforts of South African President Thabo Mbeki who, on the behalf of the African Union, has vied to restart the peace process in the Ivory Coast."
World|"There is a mixed reaction to a call from 100 ex-Cameroon footballers, including Roger Milla, to stand for re-election."
Business|" Russia plans to combine Gazprom, the world #39;s biggest natural gas producer, with state owned oil producer Rosneft, easing rules for trading Gazprom shares and creating a company that may dominate the country #39;s energy industry."
Business|British Chancellor Gordon Brown believes action must be taken to protect economic growth. Photo: AP. The global economic recovery is at risk unless governments tackle growing trade imbalances 
Sports|"Jon Lieber outduels Pedro Martinez as the Yankees beat the Red Sox, 3-1, Wednesday for a 2-0 lead in their ALCS rematch."
Business|"Crude oil futures fell in New York, extending the biggest decline in five months yesterday, after a jump in US inventories eased concern about a winter shortage."
Business|"NEW YORK, October 28 (newratings.com) - DreamWorks Animation SKG Inc (ticker: DWA), the creator of famous animation films including Shrek and Shark Tale, witnessed a robust rally in its share price this morning, during its debut trading at the Wall "
Business|"Cola Co., the worlds top soft drink maker, has lowered its long term earnings and sales targets on key markets slump. The companys CEO E. Neville Isdell promised Cokes investors an improvement "
Sci/Tech|"Anhui Mobile Communications, a subsidiary of China Mobile, has commissioned the Siemens Communications Group to expand the GSM and GPRS mobile network in the province of Anhui."
Business|"By Francesco Guerrera in Hong Kong and Ian Bickerton in Amsterdam. Philips, the Dutch electronics company, on Thursday said it had sold its personal computer screens business to the Taiwanese group TPV Technology "
Business|The interim Iraqi government says it needs an extra \$3.4bn to fix its water and electricity infrastructure.
Business|" Singapore may post double digit economic growth this year, above the official forecast of 8.0 9.0 percent, Manpower Minister Ng Eng Hen said."
Sports|"1. Score early, score often and keep the pressure on. The Rams need to strike early against the Seahawks for many reasons. The crowd will be raucous and an early lead for St."
Sci/Tech|"up's new high end Ethernet switches promise better port density, a challenge to second tier sellers  or maybe to Cisco?"
Sci/Tech|"No wonder people love computer and video games. They #39;re realistic, fast-paced, interactive and challenging. Just about any age can play."
Sci/Tech|"Gov. Rod Blagojevich plans to propose a ban Thursday on the sale of violent and sexually explicit video games to minors, something other states have tried with little success."
Business|Volkswagen #39;s labor negotiations in Germany began Wednesday with union demands for raises and job guarantees and company calls for a two-year pay freeze.
Sci/Tech|Darren Williams has his suspicions about 9/11 and he's attracting hordes of readers to his Web site interested in his unorthodox ideas about the attack.
World| Iraq's most powerful Shiite cleric returned to the country from Britain on Wednesday and his aides called for a nationwide march to Najaf to end nearly three weeks of fierce fighting between U.S. forces and Shiite militants in this holy city...
World|"From the thriving centre of Kabul to remote mountain villages, Afghans go to the polls on Saturday still under the shadow of the old regimes."
Sports|"This is Mike Mussina #39;s fourth postseason here, so he knows the drill. He understands that all of his bad memories of his disappointing season -- the Japan trip, his early-season struggles and "
Sports| Two of the worst teams in the American League square off this evening when the Kansas City Royals and Detroit Tigers continue their four game set at Comerica Park.
Sports|" Green Bay's win over Carolina in the first game of the season on ABC's ""Monday Night Football,"" was the second most watched prime time show of the week, trailing only NBC's debut episode of the ""Friends"" spinoff ""Joey."""
World|"BAGHDAD: Al Zarqavi group has appealed hostage takers for release of Margaret Hassan, the chief of Iraqi relief organization Care International who was taken hostage by a group of Iraqi militants, a newspaper report said on Saturday."
Business|"Fonterra Cooperative Group Ltd., the world #39;s biggest dairy exporter, said its A\$1.34 billion (\$1.01 billion) offer for the rest of National Foods Ltd."
World|"Twenty years after the event, 12 men appeared in court yesterday accused of running an illegal eavesdropping operation for Franois Mitterrand - supposedly aimed at combating terrorism, but in fact seeking to preserve some of the late French president #39;s "
Sports|"Bangladesh maybe celebrating Victory Day today to mark the liberation of their country from the occupation by Pakistani forces, but their actual battle begins on Friday in Chittagong in the second Test against India."
Sports|"Justin Gray leads Wake Forest with 21 points despite suffering a gashed face as the top-ranked Demon Deacons beat Providence, 79-67."
World|" President George W. Bush put his father, George Bush, and his predecessor, Bill Clinton, in charge of efforts to raise private US donations for countries devastated by the Indian Ocean tsunamis."
Sports|"1. Item: At 71, Hubie Brown suddenly retired as coach of the Memphis Grizzlies Thursday night. Brown, who was 83-65 with the Grizzlies in parts of three seasons, said unexpected health issues were the cause "
Sci/Tech|" A week after shaking up its enterprise hardware business following a poor showing last quarter, Hewlett Packard put its best face forward before more than 7,000 customers and partners at the HP World conference in Chicago."
World|"The American military launched new airstrikes against suspected militant bases in Falljuah Saturday. They also carried out probing attacks on the city #39;s outskirts, as they prepare for a major operation here."
Sci/Tech| Telecommunications giant Sprint Corp. is acquiring Nextel Communications Inc. in a  #36;35 billion deal that would create the nation's third largest wireless telephone service provider.
Sports|"Toronto Sun. They #39;re whistling a new tune in the lockout trenches, not quite the Hockey Night In Canada theme, but more pleasant to the ears than three months of bombast."
World|" A strong earthquake jolted Manila and  other parts of the northern Philippines on Friday night,  prompting many to rush into the streets, but officials said  there were no immediate reports of casualties or major damage."
Business|"BP could be forced to raise capital spending by \$1.5bn (820,000) next year because of sharply rising steel prices and increased competition for drilling rig services as oil companies lift investment to record levels."
Sports|"ATHENS, Sept. 22. - Two powerlifters from Azerbaijan have tested positive for banned substances in initial doping tests and are banned for life from the Paralympics, officials said today."
World|Israel's prime minister confronts a divided cabinet after winning a crucial vote on his Gaza withdrawal plan.
Sports|Former Liverpool star John Toshack is tipped to become the new Wales coach when the Football Association of Wales makes the announcement on Friday.
Sci/Tech|"Despite widespread attention, Ken Dunham, Director of Malicious Code at iDefense, characterizes the Linux Trojan as a low threat.  quot;It looks like there was a low volume of e-mails that spread over a period of several days, quot; he said."
Business| Asian stocks edged lower on Wednesday  as profit taking set in after two days of gains and the dollar  firmed ahead of comments from Fed chief Alan Greenspan that are  expected to cement the case for further U.S. rate rises.
Sports|ASIA has fallen in love with Wimbledon champion Maria Sharapova - and the feeling is mutual. The 17-year-old Russian left for Europe yesterday with two more WTA titles after a successful three-leg swing 
Sports|The PGA of America is expected to introduce Tom Lehman as the next US Ryder Cup captain in a news conference at Amelia Island today.
World|"RAMALLAH, West Bank Associates of an imprisoned uprising leader say he #39;s dropping out of the race to replace Yasser Arafat as head of the Palestinian Authority."
Sci/Tech|RealNetworks Inc. urged digital-music lovers yesterday to stand up for their freedom of choice. They responded by exercising their freedom of speech -- much to the company #39;s chagrin. 
Sci/Tech|"The entertainment industry is pushing Congress to approve a bill that could send thousands of Internet music and movie downloaders to jail, but the legislation faces opposition from groups that say it would unfairly punish consumers."
Sports|"For the 10 drivers competing in NASCAR #39;s new 10-race Nextel Cup Series playoff, there will be one key goal at Talladega Superspeedway: staying out of trouble."
Sports|Vijay Singh didn #39;t see the Mystic Rock course where the 84 Lumber Classic is played until a few weeks ago. Defending champion JL Lewis said the world #39;s top-ranked golfer would have gained no great advantage if he had seen it earlier.
Sports|" Brendan Hansen, United States, swimming  The former UT swimmer goes for the gold in the 200-meter breaststroke. The world-record holder at 100 and 200 meters, Hansen won the silver in the 100 breast on the second day of competition. He says a ..."
Sci/Tech|Scientists warn that the Malaysian populations of several species of sea turtles are on the brink of collapse and could disappear without urgent action to eliminate poaching and other dangers. 
World|" Fierce fighting broke out in the  holy Iraqi city of Najaf Monday, with numerous explosions and  gunfire echoing around a sacred shrine held by followers of a  radical Shi'ite cleric, Reuters witnesses said."
World|Nine Law Lords ruled in favour of a group of men jailed without charge for up to three years. The British government had argued that the detention without trial of some terrorist suspects is a tough but necessary 
Sports| The end of the Cubs #39; season has erupted into a war of words between Cubs right fielder Sammy Sosa and manager Dusty Baker.
Business|"China, having surprised the world 10 days ago with its first interest rate rise in nine years, took another unusual step last week by publishing for the first time the annual report on its economy by the International Monetary Fund."
World|" They are the ""untouchables""; the lowest of the low in India's ancient caste system. No job is too dirty or too nasty, and they are the ones cleaning up the rotting corpses from last week's killer tsunami."
Sports|The Houston Texans made mistake after mistake Sunday and Manning converted them into touchdown after touchdown. Manning completed 18 of 27 passes for 320 yards and threw five touchdowns for the third time 
Sports|Sprint superstar Marion Jones filed a \$25 million defamation lawsuit against Bay Area Laboratory Co-Operative (BALCO) founder Victor Conte Jr.
Sports|" No question where to watch the sun set on these Olympics. It was here, on the white marble slab benches of Panathinaiko Stadium, just as the bobbing gaggle of rail thin runners made their way from Marathon."
Business|"Rogers Wireless Communications Inc. agreed to buy Microcell Telecommunications Inc. for C\$1.4 billion (\$1.08 billion), beating a bid by Telus Corp."
World|" A Brazilian congressional  probe accused 91 people, including a former central bank chief  and an ex mayor of Sao Paulo, on Tuesday of involvement in  suspected laundering of money from drug trafficking, smuggling  and other crimes."
World|Merck said it voluntarily pulled the drug after new data from a clinical trial found an increased risk of heart attack and stroke.
World|"afrol News, 23 August - The trial against 14 foreigners, allegedly plotting a  quot;mercenary invasion to overthrow President Teodoro Obiang Nguema, quot; started today in Equatorial Guinea #39;s capital Malabo."
Sports|"With the first day of the opening battle between South Africa done and dusted, we look at some crucial moments of the first day #39;s play in Port Elizabeth."
World|" Republicans belittled Democratic Sen. John Kerry as a shift in the wind campaigner unworthy of the White House on Monday, opening their national convention four miles from Ground Zero of America's worst terrorist attack..."
World|England boss Sven-Goran Eriksson says a decent start to the World Cup qualifying campaign is vital.
Sci/Tech|" Brain scans show that the brains of people who are lying look very different from those of people who are telling the truth, U.S. researchers said on Monday."
